Date,AAPL,AMZN,GOOGL,MSFT
2024-02-05,186.7650146484375,170.30999755859375,143.32510375976562,402.6391296386719
2024-02-06,188.37713623046875,169.14999389648438,143.7440643310547,402.4802551269531
2024-02-07,188.48658752441406,170.52999877929688,145.1804962158203,410.97674560546875
2024-02-08,187.40191650390625,169.83999633789062,145.54959106445312,411.0362854003906
2024-02-09,188.1691436767578,174.4499969482422,148.63197326660156,417.4284973144531
2024-02-12,186.47525024414062,172.33999633789062,147.16558837890625,412.17779541015625
2024-02-13,184.37286376953125,168.63999938964844,144.781494140625,403.30413818359375
2024-02-14,183.48606872558594,170.97999572753906,145.5795135498047,407.2022399902344
2024-02-15,183.19712829589844,169.8000030517578,142.4173583984375,404.2886047363281
2024-02-16,181.6527099609375,169.50999450683594,140.17291259765625,401.8025817871094
2024-02-20,180.90541076660156,167.0800018310547,140.77142333984375,400.5396728515625
2024-02-21,181.66268920898438,168.58999633789062,142.19790649414062,399.93304443359375
2024-02-22,183.70526123046875,174.5800018310547,143.7340850830078,409.35015869140625
2024-02-23,181.86195373535156,174.99000549316406,143.6044158935547,408.0474853515625
2024-02-26,180.50686645507812,174.72999572753906,137.23019409179688,405.2631530761719
2024-02-27,181.97157287597656,173.5399932861328,138.53697204589844,405.2034606933594
2024-02-28,180.76593017578125,173.16000366210938,136.0431365966797,405.4421081542969
2024-02-29,180.0983428955078,176.75999450683594,138.1179962158203,411.3290710449219
2024-03-01,179.01226806640625,178.22000122070312,136.80125427246094,413.17864990234375
2024-03-04,174.4687042236328,177.5800018310547,133.0206298828125,412.6018981933594
2024-03-05,169.5066680908203,174.1199951171875,132.34230041503906,400.4004211425781
2024-03-06,168.51025390625,173.50999450683594,131.07542419433594,399.8435363769531
2024-03-07,168.3907012939453,176.82000732421875,134.04808044433594,406.8542175292969
2024-03-08,170.11447143554688,175.35000610351562,135.07553100585938,403.95050048828125
2024-03-11,172.12718200683594,171.9600067138672,137.3299560546875,402.2599792480469
2024-03-12,172.60543823242188,175.38999938964844,138.15789794921875,412.9598693847656
2024-03-13,170.51303100585938,176.55999755859375,139.44471740722656,412.7809143066406
2024-03-14,172.3762664794922,178.75,142.7465362548828,422.8443603515625
2024-03-15,171.99765014648438,174.4199981689453,140.83126831054688,414.0935363769531
2024-03-18,173.09368896484375,174.47999572753906,147.31521606445312,414.9884948730469
2024-03-19,175.4451904296875,175.89999389648438,146.6668243408203,419.0556335449219
2024-03-20,178.02581787109375,178.14999389648438,148.3726043701172,422.85430908203125
2024-03-21,170.7521514892578,178.14999389648438,147.2354278564453,426.9711608886719
2024-03-22,171.6588592529297,178.8699951171875,150.39759826660156,426.34466552734375
2024-03-25,170.23403930664062,179.7100067138672,149.69932556152344,420.4975280761719
2024-03-26,169.09814453125,178.3000030517578,150.29783630371094,419.29425048828125
2024-03-27,172.68515014648438,179.8300018310547,150.49732971191406,419.07550048828125
2024-03-28,170.86175537109375,180.3800048828125,150.55718994140625,418.3694763183594
2024-04-01,169.4169921875,180.97000122070312,155.10594177246094,422.197998046875
2024-04-02,168.2312774658203,180.69000244140625,154.17822265625,419.0854797363281
2024-04-03,169.03834533691406,182.41000366210938,154.53733825683594,418.10101318359375
2024-04-04,168.21136474609375,180.0,150.15818786621094,415.54534912109375
2024-04-05,168.96859741210938,185.07000732421875,152.12332153320312,423.1426696777344
2024-04-08,167.84268188476562,185.19000244140625,154.467529296875,422.2178649902344
2024-04-09,169.0582733154297,185.6699981689453,156.21319580078125,423.8984069824219
2024-04-10,167.1750946044922,185.9499969482422,155.75433349609375,420.8952941894531
2024-04-11,174.40892028808594,189.0500030517578,159.01626586914062,425.5392150878906
2024-04-12,175.91348266601562,186.1300048828125,157.3404083251953,419.54290771484375
2024-04-15,172.06739807128906,183.6199951171875,154.4774932861328,411.3290710449219
2024-04-16,168.7693328857422,183.32000732421875,154.01861572265625,412.2637939453125
2024-04-17,167.39430236816406,181.27999877929688,155.0859832763672,409.5390930175781
2024-04-18,166.437744140625,179.22000122070312,155.62464904785156,402.0113830566406
2024-04-19,164.40512084960938,174.6300048828125,153.7093963623047,396.8901672363281
2024-04-22,165.24208068847656,177.22999572753906,155.8939666748047,398.7198791503906
2024-04-23,166.2982635498047,179.5399932861328,157.86907958984375,405.29296875
2024-04-24,168.41062927246094,176.58999633789062,158.73695373535156,406.7746276855469
2024-04-25,169.27749633789062,173.6699981689453,155.6146697998047,396.81060791015625
2024-04-26,168.6896209716797,179.6199951171875,171.52528381347656,404.0499572753906
2024-04-29,172.8744659423828,180.9600067138672,165.73959350585938,400.002685546875
2024-04-30,169.7158966064453,175.0,162.3779296875,387.15484619140625
2024-05-01,168.6896209716797,179.0,163.45526123046875,392.7335205078125
2024-05-02,172.4061737060547,184.72000122070312,166.20843505859375,395.6173095703125
2024-05-03,182.71885681152344,186.2100067138672,166.82691955566406,404.3880310058594
2024-05-06,181.0548858642578,188.6999969482422,167.68479919433594,411.2296142578125
2024-05-07,181.7423858642578,188.75999450683594,170.82699584960938,407.0530700683594
2024-05-08,182.0811767578125,188.0,168.96163940429688,408.2463684082031
2024-05-09,183.90457153320312,189.5,169.54019165039062,410.01641845703125
2024-05-10,182.63742065429688,187.47999572753906,168.23341369628906,412.4228820800781
2024-05-13,185.8601531982422,186.57000732421875,168.72222900390625,411.4085998535156
2024-05-14,187.00755310058594,187.07000732421875,169.91925048828125,414.23272705078125
2024-05-15,189.2924041748047,185.99000549316406,172.08389282226562,421.4751281738281
2024-05-16,189.41212463378906,183.6300048828125,173.749755859375,419.3930969238281
2024-05-17,189.4420623779297,184.6999969482422,175.6251220703125,418.61602783203125
2024-05-20,190.6094207763672,183.5399932861328,176.48300170898438,423.7265930175781
2024-05-21,191.91647338867188,183.14999389648438,177.41070556640625,427.4125671386719
2024-05-22,190.46974182128906,183.1300048828125,175.9443359375,428.8869323730469
2024-05-23,186.45880126953125,181.0500030517578,173.121337890625,425.3802795410156
2024-05-24,189.5518035888672,180.75,174.5577850341797,428.5283203125
2024-05-28,189.56179809570312,182.14999389648438,175.9642791748047,428.68768310546875
2024-05-29,189.86111450195312,182.02000427246094,175.4654998779297,427.5420837402344
2024-05-30,190.85885620117188,179.32000732421875,171.6848907470703,413.0970764160156
2024-05-31,191.8166961669922,176.44000244140625,172.07391357421875,413.5553283691406
2024-06-03,193.59266662597656,178.33999633789062,172.7422637939453,411.951416015625
2024-06-04,193.91195678710938,179.33999633789062,173.36073303222656,414.49176025390625
2024-06-05,195.42852783203125,181.27999877929688,174.9767303466797,422.4016418457031
2024-06-06,194.04165649414062,185.0,176.29345703125,422.90966796875
2024-06-07,196.4462432861328,184.3000030517578,174.02908325195312,422.24224853515625
2024-06-10,192.68472290039062,187.05999755859375,174.778076171875,426.2469787597656
2024-06-11,206.68310546875,187.22999572753906,176.3859405517578,431.0387268066406
2024-06-12,212.58978271484375,186.88999938964844,177.55438232421875,439.386962890625
2024-06-13,213.75714111328125,183.8300018310547,174.92788696289062,439.9049987792969
2024-06-14,212.01107788085938,183.66000366210938,176.5557098388672,440.8912353515625
2024-06-17,216.18165588378906,184.05999755859375,177.005126953125,446.6692199707031
2024-06-18,213.8070068359375,182.80999755859375,174.85797119140625,444.6469421386719
2024-06-20,209.20741271972656,186.10000610351562,176.06637573242188,444.0093688964844
2024-06-21,207.02235412597656,189.0800018310547,179.3919677734375,448.0738830566406
2024-06-24,207.67086791992188,185.57000732421875,178.9824981689453,445.971923828125
2024-06-25,208.59878540039062,186.33999633789062,183.78611755371094,449.23944091796875
2024-06-26,212.7693634033203,193.61000061035156,183.63632202148438,450.4448547363281
2024-06-27,213.61746215820312,197.85000610351562,185.164306640625,451.1322326660156
2024-06-28,210.14527893066406,193.25,181.9086151123047,445.254638671875
2024-07-01,216.261474609375,197.1999969482422,182.7475128173828,454.9975280761719
2024-07-02,219.77354431152344,200.0,184.99452209472656,457.537841796875
2024-07-03,221.0506591796875,197.58999633789062,185.57376098632812,459.0221862792969
2024-07-05,225.82984924316406,200.0,190.34742736816406,465.78643798828125
2024-07-08,227.30653381347656,199.2899932861328,188.7794952392578,464.471435546875
2024-07-09,228.16458129882812,199.33999633789062,188.7295684814453,457.796875
2024-07-10,232.4548797607422,199.7899932861328,190.9266357421875,464.4814147949219
2024-07-11,227.05709838867188,195.0500030517578,185.3240966796875,452.9752197265625
2024-07-12,230.0203857421875,194.49000549316406,184.8247528076172,451.8295593261719
2024-07-15,233.87168884277344,192.72000122070312,186.28280639648438,452.238037109375
2024-07-16,234.29075622558594,193.02000427246094,183.67626953125,447.81488037109375
2024-07-17,228.3641357421875,187.92999267578125,180.78012084960938,441.8376159667969
2024-07-18,223.67471313476562,183.75,177.45452880859375,438.6995849609375
2024-07-19,223.80442810058594,183.1300048828125,177.42457580566406,435.4519348144531
2024-07-22,223.45523071289062,182.5500030517578,181.4292449951172,441.25982666015625
2024-07-23,224.5028533935547,186.41000366210938,181.54908752441406,443.16259765625
2024-07-24,218.04742431640625,180.8300018310547,172.40122985839844,427.2730712890625
2024-07-25,216.99981689453125,179.85000610351562,167.05831909179688,416.8128967285156
2024-07-26,217.46875,182.5,166.7786865234375,423.6568298339844
2024-07-29,217.7481231689453,183.1999969482422,169.3053436279297,425.111328125
2024-07-30,218.30685424804688,181.7100067138672,170.0643310546875,421.3157958984375
2024-07-31,221.5794677734375,186.97999572753906,171.3126678466797,416.76312255859375
2024-08-01,217.8678436279297,184.07000732421875,170.53370666503906,415.5278015136719
2024-08-02,219.3644561767578,167.89999389648438,166.43914794921875,406.94049072265625
2024-08-05,208.79833984375,161.02000427246094,159.03897094726562,393.6510925292969
2024-08-06,206.76292419433594,161.92999267578125,158.08023071289062,398.09417724609375
2024-08-07,209.34710693359375,162.77000427246094,158.7293701171875,396.9186706542969
2024-08-08,212.8292236328125,165.8000030517578,161.81527709960938,401.1625061035156
2024-08-09,215.7526397705078,166.94000244140625,163.45310974121094,404.4798583984375
2024-08-12,217.2909393310547,166.8000030517578,162.07492065429688,405.2668762207031
2024-08-13,221.02682495117188,170.22999572753906,163.9424591064453,412.4395751953125
2024-08-14,221.47633361816406,170.10000610351562,160.157470703125,415.27874755859375
2024-08-15,224.47303771972656,177.58999633789062,161.08624267578125,420.1889343261719
2024-08-16,225.80157470703125,177.05999755859375,162.74404907226562,417.634033203125
2024-08-19,225.64175415039062,178.22000122070312,166.44912719726562,420.68792724609375
2024-08-20,226.2610626220703,178.8800048828125,166.9584503173828,423.9513854980469
2024-08-21,226.15118408203125,180.11000061035156,165.63021850585938,423.292724609375
2024-08-22,224.2832489013672,176.1300048828125,163.5829315185547,414.7198791503906
2024-08-23,226.5906982421875,177.0399932861328,165.4005126953125,415.9573974609375
2024-08-26,226.93032836914062,175.5,165.93980407714844,412.6639709472656
2024-08-27,227.77938842773438,173.1199951171875,164.46176147460938,413.0132751464844
2024-08-28,226.2410888671875,170.8000030517578,162.6342010498047,409.77978515625
2024-08-29,229.53746032714844,172.1199951171875,161.56561279296875,412.29473876953125
2024-08-30,228.7483367919922,178.5,163.1634979248047,416.30670166015625
2024-09-03,222.52517700195312,176.25,157.15147399902344,408.6220703125
2024-09-04,220.6072998046875,173.3300018310547,156.24267578125,408.0831604003906
2024-09-05,222.13560485839844,177.88999938964844,157.03163146972656,407.5741882324219
2024-09-06,220.57733154296875,171.38999938964844,150.72000122070312,400.8975524902344
2024-09-09,220.66722106933594,175.39999389648438,148.7100067138672,404.9095153808594
2024-09-10,219.86810302734375,179.5500030517578,148.66000366210938,413.3725891113281
2024-09-11,222.41529846191406,184.52000427246094,151.16000366210938,422.1949157714844
2024-09-12,222.52517700195312,187.0,154.69000244140625,426.1470031738281
2024-09-13,222.25547790527344,186.49000549316406,157.4600067138672,429.7298278808594
2024-09-16,216.082275390625,184.88999938964844,158.05999755859375,430.47833251953125
2024-09-17,216.55174255371094,186.8800048828125,159.32000732421875,434.2807312011719
2024-09-18,220.4474639892578,186.42999267578125,159.80999755859375,429.94940185546875
2024-09-19,228.61846923828125,189.8699951171875,162.13999938964844,437.81365966796875
2024-09-20,227.94920349121094,191.60000610351562,163.58999633789062,434.4004821777344
2024-09-23,226.2211151123047,193.8800048828125,161.85000610351562,432.6440124511719
2024-09-24,227.1201171875,193.9600067138672,162.2899932861328,428.31268310546875
2024-09-25,226.1212158203125,192.52999877929688,161.49000549316406,431.2467956542969
2024-09-26,227.26995849609375,191.16000366210938,162.72999572753906,430.4483947753906
2024-09-27,227.53965759277344,187.97000122070312,163.9499969482422,427.1649475097656
2024-09-30,232.7439422607422,186.3300018310547,165.85000610351562,429.4403991699219
2024-10-01,225.96141052246094,185.1300048828125,166.99000549316406,419.849609375
2024-10-02,226.53077697753906,184.75999450683594,165.86000061035156,416.2967224121094
2024-10-03,225.42198181152344,181.9600067138672,165.86000061035156,415.7079162597656
2024-10-04,226.55075073242188,186.50999450683594,167.05999755859375,415.2288513183594
2024-10-07,221.4463653564453,180.8000030517578,162.97999572753906,408.7218933105469
2024-10-08,225.52188110351562,182.72000122070312,164.3800048828125,413.8815612792969
2024-10-09,229.28773498535156,185.1699981689453,161.86000061035156,416.62603759765625
2024-10-10,228.7882843017578,186.64999389648438,162.0800018310547,415.0093078613281
2024-10-11,227.2999267578125,188.82000732421875,163.24000549316406,415.48834228515625
2024-10-14,231.04580688476562,187.5399932861328,164.9600067138672,418.302734375
2024-10-15,233.59300231933594,187.69000244140625,165.4600067138672,417.90350341796875
2024-10-16,231.5252685546875,186.88999938964844,165.16000366210938,415.2887268066406
2024-10-17,231.89486694335938,187.52999877929688,162.92999267578125,415.8875427246094
2024-10-18,234.74172973632812,188.99000549316406,163.4199981689453,417.3246765136719
2024-10-21,236.22010803222656,189.07000732421875,164.07000732421875,417.94342041015625
2024-10-22,235.60079956054688,189.6999969482422,165.13999938964844,426.656005859375
2024-10-23,230.5063934326172,184.7100067138672,162.77999877929688,423.7518005371094
2024-10-24,230.31661987304688,186.3800048828125,162.72000122070312,423.8815612792969
2024-10-25,231.1556854248047,187.8300018310547,165.27000427246094,427.2947082519531
2024-10-28,233.14349365234375,188.38999938964844,166.72000122070312,425.7378234863281
2024-10-29,233.41319274902344,190.8300018310547,169.67999267578125,431.0871276855469
2024-10-30,229.8471221923828,192.72999572753906,174.4600067138672,431.66595458984375
